utc_x,sample_time_x,epoch,lon,lat,temp_1,temp_1_Calibrated,temp_1_Stable,temp_2,temp_2_Calibrated,temp_2_Stable,salinity,salinity_Calibrated,salinity_Stable,pH,pH_Calibrated,pH_Stable,session_x,session_id,fin_id_x,utc_y,sample_time_y,a,g,m,session_y,fin_id_y,a2,temp_calibrated_diff,delta_temp_diff,coord,wet,temp_2_calibrated_passed,temp_calibrated_diff_passed,delta_temp_diff_passed,a2_passed
2019-10-02T15:17:21.7020+00:00,53575,1570029441.7025,-5.15828,50.34555,294,17.989,False,4200,16.467,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:17:21.7060+00:00,53579,"[-80, 479, 112]","[-23, 29, 9]","[-100, -48, 74]",google_102847823526503707395_000666DD9894_191002151700,DD9894,479.0,-1.522000000000002,-0.08200000000000074,POINT (-5.15828 50.34555),False,True,False,False,True
2019-10-02T15:17:27.7300+00:00,59597,1570029447.7302,-5.15832,50.34568,293,17.926,False,4162,16.317999999999998,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:17:27.6820+00:00,59549,"[-81, 478, 113]","[-22, 29, 9]","[-86, -46, 68]",google_102847823526503707395_000666DD9894_191002151700,DD9894,478.0,-1.6080000000000005,-0.08599999999999852,POINT (-5.15832 50.34568),False,True,False,False,True
2019-10-02T15:17:33.7560+00:00,65617,1570029453.756,-5.15838,50.34577,293,17.926,False,4135,16.212,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:17:33.6860+00:00,65547,"[-80, 479, 111]","[-23, 30, 10]","[-95, -43, 69]",google_102847823526503707395_000666DD9894_191002151700,DD9894,479.0,-1.7139999999999986,-0.1059999999999981,POINT (-5.15838 50.34577),False,True,False,False,True
2019-10-02T15:17:39.7830+00:00,71638,1570029459.7827,-5.15838,50.34578,292,17.862000000000002,False,4102,16.083,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:17:39.6910+00:00,71546,"[-79, 479, 111]","[-22, 28, 10]","[-85, -45, 79]",google_102847823526503707395_000666DD9894_191002151700,DD9894,479.0,-1.7790000000000035,-0.06500000000000483,POINT (-5.15838 50.34578),False,True,False,False,True
2019-10-02T15:17:45.8090+00:00,77658,1570029465.8085,-5.15838,50.34578,292,17.862000000000002,False,4079,15.993,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:17:45.9010+00:00,77750,"[-79, 479, 112]","[-22, 30, 9]","[-90, -50, 76]",google_102847823526503707395_000666DD9894_191002151700,DD9894,479.0,-1.8690000000000015,-0.08999999999999808,POINT (-5.15838 50.34578),False,True,False,False,True
2019-10-02T15:17:51.8360+00:00,83680,1570029471.8363,-5.15838,50.34578,291,17.798,False,4064,15.934000000000001,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:17:51.9060+00:00,83750,"[-81, 479, 112]","[-22, 29, 9]","[-88, -50, 70]",google_102847823526503707395_000666DD9894_191002151700,DD9894,479.0,-1.8639999999999972,0.005000000000004334,POINT (-5.15838 50.34578),False,True,False,False,True
2019-10-02T15:17:57.8630+00:00,89701,1570029477.863,-5.15838,50.34578,290,17.735,False,4039,15.835999999999999,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:17:57.9110+00:00,89749,"[-81, 478, 113]","[-22, 30, 8]","[-91, -49, 69]",google_102847823526503707395_000666DD9894_191002151700,DD9894,478.0,-1.899000000000001,-0.035000000000003695,POINT (-5.15838 50.34578),False,True,False,False,True
2019-10-02T15:18:03.8900+00:00,95722,1570029483.8898,-5.15838,50.34578,290,17.735,False,4017,15.75,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:03.9160+00:00,95748,"[-80, 477, 114]","[-22, 29, 9]","[-90, -52, 68]",google_102847823526503707395_000666DD9894_191002151700,DD9894,477.0,-1.9849999999999994,-0.08599999999999852,POINT (-5.15838 50.34578),False,True,False,False,True
2019-10-02T15:18:09.9160+00:00,101742,1570029489.9156,-5.15839,50.34578,289,17.671,False,4000,15.684000000000001,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:09.9200+00:00,101746,"[-80, 479, 112]","[-22, 28, 9]","[-89, -51, 71]",google_102847823526503707395_000666DD9894_191002151700,DD9894,479.0,-1.9869999999999983,-0.0019999999999988916,POINT (-5.15839 50.34578),False,True,False,True,True
2019-10-02T15:18:15.9420+00:00,107763,1570029495.9423,-5.15839,50.34578,289,17.671,False,3984,15.620999999999999,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:15.9270+00:00,107748,"[-80, 478, 112]","[-22, 30, 9]","[-92, -44, 66]",google_102847823526503707395_000666DD9894_191002151700,DD9894,478.0,-2.0500000000000007,-0.06300000000000239,POINT (-5.15839 50.34578),False,True,False,False,True
2019-10-02T15:18:21.9680+00:00,113783,1570029501.9681,-5.15839,50.34578,288,17.608,False,3974,15.582,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:21.9290+00:00,113744,"[-81, 479, 112]","[-23, 29, 10]","[-86, -54, 66]",google_102847823526503707395_000666DD9894_191002151700,DD9894,479.0,-2.026,0.02400000000000091,POINT (-5.15839 50.34578),False,True,False,False,True
2019-10-02T15:18:27.9940+00:00,119803,1570029507.9938,-5.15839,50.34578,287,17.544,False,3960,15.527000000000001,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:27.9360+00:00,119745,"[-80, 478, 112]","[-22, 28, 10]","[-89, -41, 65]",google_102847823526503707395_000666DD9894_191002151700,DD9894,478.0,-2.0169999999999995,0.009000000000000341,POINT (-5.15839 50.34578),False,True,False,False,True
2019-10-02T15:18:34.0210+00:00,125824,1570029514.0206,-5.15839,50.34578,288,17.608,False,3966,15.55,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:34.0360+00:00,125839,"[-311, 42, -473]","[157, 10, -18]","[154, 160, 302]",google_102847823526503707395_000666DD9894_191002151700,DD9894,42.0,-2.058,-0.04100000000000037,POINT (-5.15839 50.34578),False,True,False,False,False
2019-10-02T15:18:40.0460+00:00,131844,1570029520.0464,-5.15835,50.34586,290,17.735,False,3999,15.68,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:40.0500+00:00,131848,"[-204, 63, -758]","[-172, -45, 21]","[158, 94, 298]",google_102847823526503707395_000666DD9894_191002151700,DD9894,63.0,-2.0549999999999997,0.0030000000000001137,POINT (-5.15835 50.34586),False,True,False,True,False
2019-10-02T15:18:46.0720+00:00,137864,1570029526.0721,-5.15835,50.34593,292,17.862000000000002,False,4073,15.969000000000001,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:46.0880+00:00,137880,"[-134, 98, -445]","[54, 57, 251]","[162, 176, 328]",google_102847823526503707395_000666DD9894_191002151700,DD9894,98.0,-1.8930000000000007,0.16199999999999903,POINT (-5.15835 50.34593),False,True,False,False,False
2019-10-02T15:18:52.0990+00:00,143885,1570029532.0989,-5.15837,50.346,296,18.116,False,4159,16.305999999999997,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:52.1030+00:00,143889,"[163, 411, -213]","[-442, 24, 32]","[22, -74, 220]",google_102847823526503707395_000666DD9894_191002151700,DD9894,411.0,-1.8100000000000023,0.08299999999999841,POINT (-5.15837 50.346),False,True,False,False,True
2019-10-02T15:18:58.1240+00:00,149904,1570029538.1236,-5.15837,50.34606,297,18.18,False,4193,16.439,False,,,,,,,google_102847823526503707395_000666DD9894_191002151700,16263.0,DD9894,2019-10-02T15:18:58.1100+00:00,149890,"[-277, 106, -1028]","[153, -31, 118]","[152, 96, 316]",google_102847823526503707395_000666DD9894_191002151700,DD9894,106.0,-1.7409999999999997,0.06900000000000261,POINT (-5.15837 50.34606),False,True,False,False,False
