ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.12030029296875,1.0155029296875,-0.1290283203125,,,3f0022001847363439353035,26.075596,-80.110947,200827-194533,33.390625,,2020-08-27 19:49:14.400,TEMP+IMU+GPS,True
-0.0794677734375,1.0030517578125,-0.01422119140625,,,3f0022001847363439353035,26.075589,-80.110948,200827-194533,33.390625,,2020-08-27 19:49:15.400,TEMP+IMU+GPS,True
,,,3.8819999999999997,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:49:15.400,BATT INFO,
-0.1715087890625,1.0255126953125,-0.0447998046875,,,3f0022001847363439353035,26.075582999999998,-80.110949,200827-194533,33.3828125,,2020-08-27 19:49:16.400,TEMP+IMU+GPS,True
-0.0850830078125,1.0501708984375,-0.1121826171875,,,3f0022001847363439353035,26.075578,-80.110949,200827-194533,33.3828125,,2020-08-27 19:49:17.400,TEMP+IMU+GPS,True
-0.093994140625,1.01373291015625,-0.12274169921875,,,3f0022001847363439353035,26.075572,-80.11095,200827-194533,33.3828125,,2020-08-27 19:49:18.400,TEMP+IMU+GPS,True
-0.10528564453125,1.00634765625,-0.125,,,3f0022001847363439353035,26.075567000000003,-80.110951,200827-194533,33.3671875,,2020-08-27 19:49:19.500,TEMP+IMU+GPS,True
-0.10107421875,1.010498046875,-0.12615966796875,,,3f0022001847363439353035,26.075561999999998,-80.110952,200827-194533,33.390625,,2020-08-27 19:49:20.500,TEMP+IMU+GPS,True
-0.11737060546875,1.0206298828125,-0.11529541015625,,,3f0022001847363439353035,26.075557,-80.110954,200827-194533,33.3671875,,2020-08-27 19:49:21.500,TEMP+IMU+GPS,True
-0.06011962890625,1.0169677734375,-0.17169189453125,,,3f0022001847363439353035,26.076566,-80.110946,200827-194533,33.40625,,2020-08-27 19:46:50.100,TEMP+IMU+GPS,True
-0.05804443359375,0.999755859375,-0.25830078125,,,3f0022001847363439353035,26.076553,-80.110951,200827-194533,33.3828125,,2020-08-27 19:46:51.200,TEMP+IMU+GPS,True
