ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.03558349609375,1.0572509765625,-0.09930419921875,,,330026001847363439353035,26.076176999999998,-80.111002,200716-214615,32.65625,,2020-07-16 21:47:06.300,TEMP+IMU+GPS,False
-0.00946044921875,1.078857421875,-0.1951904296875,,,330026001847363439353035,26.076184,-80.111002,200716-214615,32.640625,,2020-07-16 21:47:07.300,TEMP+IMU+GPS,False
,,,4.031000000000001,,330026001847363439353035,,,200716-214615,,,2020-07-16 21:47:07.500,BATT INFO,
-0.01220703125,1.0657958984375,-0.1539306640625,,,330026001847363439353035,26.07619,-80.111002,200716-214615,32.6328125,,2020-07-16 21:47:08.300,TEMP+IMU+GPS,False
-0.015380859375,1.074462890625,-0.17791748046875,,,330026001847363439353035,,,200716-214615,32.625,,2020-07-16 21:47:09.300,TEMP+IMU,False
-0.0323486328125,1.0614013671875,-0.17083740234375,,,330026001847363439353035,26.076197,-80.111,200716-214615,32.609375,,2020-07-16 21:47:10.200,TEMP+IMU+GPS,False
-0.0296630859375,1.06756591796875,-0.2030029296875,,,330026001847363439353035,26.075979,-80.11098,200716-214615,32.625,,2020-07-16 21:46:40.200,TEMP+IMU+GPS,True
-0.00140380859375,1.088134765625,-0.277587890625,,,330026001847363439353035,,,200716-214615,32.640625,,2020-07-16 21:46:41.100,TEMP+IMU,True
-0.01483154296875,1.0758056640625,-0.177001953125,,,330026001847363439353035,26.075993,-80.11098100000001,200716-214615,32.640625,,2020-07-16 21:46:42.100,TEMP+IMU+GPS,True
0.01171875,1.0672607421875,-0.290283203125,,,330026001847363439353035,26.075999,-80.11098299999999,200716-214615,32.6484375,,2020-07-16 21:46:43.100,TEMP+IMU+GPS,True
-0.043701171875,1.07568359375,-0.1888427734375,,,330026001847363439353035,26.076006,-80.110984,200716-214615,32.6484375,,2020-07-16 21:46:44.000,TEMP+IMU+GPS,True
-0.0350341796875,1.064208984375,-0.1414794921875,,,330026001847363439353035,26.076013,-80.110985,200716-214615,32.640625,,2020-07-16 21:46:45.000,TEMP+IMU+GPS,True
-0.00164794921875,1.0601806640625,-0.1253662109375,,,330026001847363439353035,26.076021,-80.110985,200716-214615,32.6328125,,2020-07-16 21:46:46.000,TEMP+IMU+GPS,True
-0.03076171875,1.05511474609375,-0.11785888671875,,,330026001847363439353035,26.076028,-80.110987,200716-214615,32.640625,,2020-07-16 21:46:47.000,TEMP+IMU+GPS,True
,,,4.032,,330026001847363439353035,,,200716-214615,,,2020-07-16 21:46:47.500,BATT INFO,
-0.022216796875,1.0672607421875,-0.1435546875,,,330026001847363439353035,26.076035,-80.110988,200716-214615,32.6328125,,2020-07-16 21:46:47.900,TEMP+IMU+GPS,True
-0.03143310546875,1.063720703125,-0.08184814453125,,,330026001847363439353035,26.076042,-80.110989,200716-214615,32.625,,2020-07-16 21:46:48.900,TEMP+IMU+GPS,True
-0.0238037109375,1.06134033203125,-0.134033203125,,,330026001847363439353035,26.076048999999998,-80.110989,200716-214615,32.609375,,2020-07-16 21:46:49.900,TEMP+IMU+GPS,True
-0.0269775390625,1.07220458984375,-0.19342041015625,,,330026001847363439353035,26.076056,-80.11099,200716-214615,32.625,,2020-07-16 21:46:50.800,TEMP+IMU+GPS,False
-0.01312255859375,1.071533203125,-0.27239990234375,,,330026001847363439353035,26.076064000000002,-80.110989,200716-214615,32.6171875,,2020-07-16 21:46:51.800,TEMP+IMU+GPS,True
-0.0120849609375,1.06939697265625,-0.18572998046875,,,330026001847363439353035,26.076071,-80.110989,200716-214615,32.6015625,,2020-07-16 21:46:52.800,TEMP+IMU+GPS,True
0.02593994140625,1.08319091796875,-0.27386474609375,,,330026001847363439353035,26.076076999999998,-80.11099,200716-214615,32.6015625,,2020-07-16 21:46:53.700,TEMP+IMU+GPS,True
-0.02008056640625,1.06109619140625,-0.177734375,,,330026001847363439353035,26.076085,-80.110991,200716-214615,32.6015625,,2020-07-16 21:46:54.700,TEMP+IMU+GPS,True
0.027099609375,1.08355712890625,-0.25006103515625,,,330026001847363439353035,26.076093,-80.11099200000001,200716-214615,32.6171875,,2020-07-16 21:46:55.700,TEMP+IMU+GPS,True
-0.05987548828125,1.06866455078125,-0.216552734375,,,330026001847363439353035,26.076102,-80.110991,200716-214615,32.625,,2020-07-16 21:46:56.700,TEMP+IMU+GPS,True
,,,4.032,,330026001847363439353035,,,200716-214615,,,2020-07-16 21:46:57.500,BATT INFO,
-0.00140380859375,1.05609130859375,-0.1861572265625,,,330026001847363439353035,26.07611,-80.11099200000001,200716-214615,32.625,,2020-07-16 21:46:57.600,TEMP+IMU+GPS,True
